puzzle,solution
090080000001050008070000045000005267002000580705069010000300050000500901400091820,594186732321457698678923145943815267162734589785269314819372456236548971457691823
000901000061200000047300080009030001000659000600108090000017005000403800130000002,583971624961284357247365189859732461314659278672148593426817935795423816138596742
200890500087063029009501480000100090400089070090270300000602900000905008006038010,214897536587463129639521487763154892452389671198276354875612943321945768946738215
900100500410300706000000240007000000246003850183070000000490020024806079009031400,972164538418325796635789241597648312246913857183572964851497623324856179769231485
020374800637000000410000730070006309340050000000002401052003000000025100003090005,925374816637218594418569732271486359349157628586932471152643987894725163763891245
200834000940000720000092300004000080020057900009168230090246800500000060000500102,271834695943615728865792341614923587328457916759168234197246853582371469436589172
000000760300791002704002000000483010040107090102009000900318050000000900061005003,219534768386791542754862139695483217843127695172659384927318456538246971461975823
640000500000001900009000700038009000502470030006003100000000017000018400050600000,641987523275361984389542761438129675512476839796853142864295317923718456157634298
000800200010000008020000000300007002050690000087214300000030700005008603000006050,543879216716452938829361574394587162251693847687214395462935781975148623138726459
000800000080036005000492083130025948008300760000608502700000029000000300025900010,362857194489136275571492683136725948258349761947618532713564829894271356625983417
000300900600000000070089000301690578700540039005000042250960800930024006160030004,412356987689471325573289461341692578726548139895713642254967813938124756167835294
200004600000000074000003928610400000302060040508032000400601000050048210900025407,297814635835296174164753928619487352372569841548132796423671589756948213981325467
100459006040003090000700530007030940403982007002000060000000000670000000000390005,138459726745623891926718534817536942463982157592174368351267489679845213284391675
700006001000125000503904068400000700100048000090607000902410000047000015800059403,724386591689125347513974268436591782175248639298637154952413876347862915861759423
100003050604702800900000003006009748800100000300000090060010005090020000081000020,178493256634752819925681473216539748859147632347268591762314985493825167581976324
825000000000205604000800120400900010008000400270108006000021000300594700701680000,825416973193275684647839125436957812518362497279148536964721358382594761751683249
800090000040620870007800000008000100000000006350100720000017302100500098593008007,836795241945621873217834965768452139421379586359186724684917352172543698593268417
700092400065070920000040100002010650170000000053007804010760009540209000000400006,731592468465178923289643175892314657174856392653927814318765249546239781927481536
810005607600070003005010080000004078000537000460180300203001060046090021970040030,814325697629478513735619482352964178198537246467182359283751964546893721971246835
000409003034076080190300007800200700020000814070000002000001075507642008080000106,758419623234576981196328457841235769325967814679184532463891275517642398982753146
000000100800010356136000049000600024428090060000000000984001600000800002002040500,245936187897214356136785249513678924428193765679452831984521673351867492762349518
000045000005301700094000038000528900000410000000030000510900360000600100000000020,637845291285391746194267538746528913358419672921736854512984367473652189869173425
000460000061000054030800000007092000000008930003675000600000790050009040000006085,985467312761923854234851679847392561526148937193675428612584793358719246479236185
080900000003017806070000003024768000860100030509004000030000204092350080750021300,286943715943517826175682943324768591867195432519234678631879254492356187758421369
040509001000000030953070002500081300710006508300005006030000100001000820027603009,246539781178264935953178642562981374714326598389745216435892167691457823827613459
003560070700301600500020030000290017000010520040000900006105002320000084019802756,183564279792381645564927831658293417937416528241758963876145392325679184419832756
000000070800900306006047801083170060500000002090800040705001600060000000400069038,159638274874912356326547891283174965547396182691825743735481629968253417412769538
000800904000000020834009000200000300080235400060701500908052007000070005705304098,572863914691547823834129756259486371187235469463791582948652137316978245725314698
000200040800900000270000500007125400040379062003000790030701950000092010051008200,369257841815943627274816539697125483548379162123684795432761958786592314951438276
000506800000010509005070014200001000008005240190027300400000005006080420000004000,941536872672418539835972614253841796768395241194627358427163985516789423389254167
000000001001000078002147500060000300023000607008603000080070100000001050000300040,347865291651239478892147563169752384523984617478613925284576139736491852915328746
030006200850040009064009000000291000006000020002000000070000100010007000620013090,937186254851342679264759318583291746796534821142678935479825163315967482628413597
700809063620500490090002000009007102800006040201900076070095028000020300050060700,715849263628531497493672581569487132837216945241953876374195628186724359952368714
068014000007008600003005000210073400000100020070000009002007034700030095000900800,968214573527398641143765982219673458354189726876542319692857134781436295435921867
005008140700020090100005600200407035000080010308000020002864001007012960001000000,625938147784621593193745682216497835579283416348156729952864371837512964461379258
007000000200000040000020060352800000001590304408736000100000000070009000024000890,847365219236971548915428763352814976761592384498736152189247635573689421624153897
809040000004560071005090600010200700048070000702600010000905000006807000000400000,869741532234568971175392648513284769648179325792653814327915486456827193981436257
400100000637000100100300000000000500068050000000070836000016280306000000001009600,482197365637845192159362748743681529968253471215974836594716283376528914821439657
000000509000600002100908730810034090000000015960000000070090051500007006021006070,284173569739645182156928734815234697347869215962751348678392451593417826421586973
014009000000000000780000000020890060000005000000002903360900080000208609800053400,214389756936574812785126394423891567679435128158762943361947285547218639892653471
600704200020003180070001490140000500730065000500409000050008603004006000006002014,691784235425693187873521496149237568732865941568419372957148623214376859386952714
060090100007006950000000030090070800001040520003820009000000008010900000500300400,362594187187236954459718632295173846871649523643825719936451278714982365528367491
000500070002070000003092084096083201005017460104250800018009500060345008000060000,981534672642871935573692184796483251825917463134256897318729546269345718457168329
000730000003940000700000009070602340000000000006307015000004090010069000098003000,924735681163948752785216439571692348839451267246387915652174893317869524498523176
000726000470130000000000030001304000840007000700008040080000025600000000010800769,539726184478135692162489537251394876843267951796518243984671325627953418315842769
500007600000050000004010580000001040090000357200043000000000830102000400005080701,513827694829456173764319582358971246491268357276543918647192835182735469935684721
380401700600000000049000580020000100056178009100042070002700000030900000500004390,385491726671825943249637581827369154456178239193542678912783465734956812568214397
400006500560009070070405100003500000600907084724000900000000000230090045900640700,419276538568139472372485196893514627651927384724863951147358269236791845985642713
500020008002003060904001500000200000209070300600400820320000000000064285460002000,516927438872543169934681572781235694249876351653419827325198746197364285468752913
038010400620000500000605000000000000006000095910003800007300009050090000390040050,538917426629834517471625983743589162286471395915263874167358249854792631392146758
000051700095000000874000090000090000650000032010005000000600370437000080002800000,326951748195748623874362591243196857659487132718235964581624379437519286962873415
000000050005060000000200000900408070000000008810500020009013507001950003058740010,286374951735169482194285736962438175547621398813597624429813567671952843358746219
000005300040000900507090080102907000400600008760000001900030060300070000000860003,829715346641283957537496182182947635493651278765328491978132564316574829254869713
890005006000000900100089023900000600200600001056800042530104000070900230000300000,892735416347216985165489723913542678284673591756891342539124867671958234428367159
001000000020400003000152004170900248000000701042700930600090007708043105000008369,461387592527469813389152674175936248936824751842715936653291487798643125214578369
610204507080000400070800009100500700028060314900000002000420900000000203000608100,619234587385976421472815639134582796528769314967341852751423968896157243243698175
000200089409031070000000010160003000900006107000107030895012040204000960300004000,731265489459831276682749315167423598943586127528197634895612743274358961316974852
000700030904513007030009061675004800000008005008050000140000000053000000090075000,581726934964513287732849561675394812329168475418257396147932658253681749896475123
709860005865007020000305800600049030000201764040000290000100050000006402000000600,739862145865417329214395876682749531953281764147653298426178953571936482398524617
000001400070390012100040089030002145860004200520913068000400001000000900910735000,692851437478396512153247689739682145861574293524913768287469351345128976916735824
000000000200000007769000100900026000382470600000803000097042018800061000040038762,418357926235619487769284135954126873382475691176893254697542318823761549541938762
001034000000029140249000387608940275000070060700200813900000600000503920006000004,861734592573829146249615387638941275125378469794256813952487631417563928386192754
004265000000000000080009000000021009000584600050000000000006100000052370530047200,394265781125478936786319452863721549972584613451693827247836195618952374539147268
000034000000007031100608020060010374030000000000006200316075940020000050700000168,287134596694257831153698427862519374531742689479386215316875942928461753745923168
090007004754000106016050000067000350100600000980005260540000002030006000079501080,298167534754398126316254978467812359125639847983475261541783692832946715679521483
400000000090470002050189060007504090500600008901700500000000871013850000009000000,478362915196475382352189467287534196534691728961728534625943871713856249849217653
004000267008420100007600000086790000003854000000002410040905000000000900001000086,914538267368427195257619843486791352123854679579362418642985731835176924791243586
080001000000500840000000060074000001065320000000100000806010239740000000320000078,483671952617592843592438167274856391165329784938147526856714239749283615321965478
900020806802469030050000000760000000004800600100000002507010004620700093040200060,913527846872469135456183927765932418234851679189674352597316284621748593348295761
100370940300000000000000000502000179000000300000900408703021890984607020200000607,128376945379154286456289713542863179891745362637912458763521894984637521215498637
900000000800510629012800370020608540005400080084053000000706000060000091038921006,976234815843517629512869374321698547695472183784153962159746238267385491438921756
500870003030100090800029000390040000100090000002000680000083000700000030003010060,569874213237156498814329576395648127186792345472531689621983754748265931953417862
503000000100057903629100000700569100015203000008400300046810200000094036007000000,573942681184657923629138574732569148415283769968471352346815297251794836897326415
300050400260348590040100300700019800004000030009703005800960713903005000076000009,391657428267348591548192376735419862184526937629783145852964713913275684476831259
705301080940082036030006009306004000100008300000200060070009400000020097600000008,765391284941782536832546719396154872127968345584237961278619453413825697659473128
000010609300004000600000007000006008200100000005002061400300016700200485060040090,852713649317694852649528137134976528286135974975482361428359716793261485561847293
000860540900023087418795203000014005000080004000030000000000000001300450070000000,723861549956423187418795263897214635135986724642537891589142376261379458374658912
000506142714080305500003980000904006049000003000367800007008630400600050300000401,938576142714289365562413987873954216649821573125367894257148639491632758386795421
070340000864172000300806000610000000000060400058031002000007040501000020700000100,175349268864172539392856714619428375237965481458731692926517843541683927783294156
000600301000085920000031000700000095030050002495100680300017000006000010000090000,847629351163785924529431876782364195631958742495172683358217469976543218214896537
032047008800000000059036271095081007103500020000020080500000800308002954900000700,632147598817295346459836271295681437183574629746329185574963812368712954921458763
000000010030000706000006900850040070000701080000800209000109465002600100010000092,426597318935418726178236954853942671249761583761853249387129465592684137614375892
004070000070000060360200758040080000020060084006000037090830001000000002005740000,954678213278513469361294758749381625523967184186425937492836571637159842815742396
075002030021850000069000020500070003097008054600040102000000000000905040000000590,875692431321854769469713825542176983197238654683549172954367218216985347738421596
000000023503702000609004000052000000010037052897005030000000098270008300008400207,741589623583762149629314875352941786416837952897625431164273598275198364938456217
000002000500780009007560008070040000000300700105000403008050600600004800004006921,869412357541783269327569148273148596486395712195627483938251674612974835754836921
500006000208005700960800500800300010710000320320080057470500100003100075100000403,541796832238415796967823541895372614716954328324681957472538169683149275159267483
002037500000400002076900048005000100860000000010000000020500001000010000051600270,142837596398465712576921348235784169869153427714296835423579681687312954951648273
006000005020008003830690402600401020003900560207063000001830200000700030008006050,176324985924158673835697412659471328413982567287563194761835249542719836398246751
607000851204801600000095742000029010029008004008500000000086400000047000070000080,697432851254871693381695742746329518529718364138564279915286437863147925472953186
100908000783000051002003000600801000001000300000000007068012000090000142010090000,156978423783624951942153786675831294821749365439265817368412579597386142214597638
700305100304000072500402039000000000007006900000024067000900010469001000183507090,726395148394618572518472639632759481847136925951824367275963814469281753183547296
860400000007050020050912000006500000001200700000070206010020900004000000020080004,862437591197856423453912867276548319941263785538179246315624978784391652629785134
028001460000300000913647058596078000000006000074003506009060000000000039241709080,728591463465382971913647258596478312132956847874213596389165724657824139241739685
705000020006000070090217000572160083010000960089740001250601000000000600900804030,745396128126458379398217546572169483413582967689743251257631894834975612961824735
800750100000000805150000900061300050200004000007805460000530070013007589504000210,849753126732196845156482937461329758285674391397815462928531674613247589574968213
100030568837000000020000900000000002206001780700003000008207000070000100300000804,194732568837569241625148937983675412256491783741823659468217395579384126312956874
000001007006085091179603005004000003020010040000452006410006900000500004000100670,845921367236785491179643825754869213628317549391452786417236958962578134583194672
037526000010048370082070605003050864050030700000609020000090210020007000000200038,437526189516948372982173645293751864658432791741689523865394217329817456174265938
067000800002030710000140200700000020200400580040002900000000007519000000004005092,167259834452638719983147265738591426291476583645382971826914357519723648374865192
