puzzle,solution
090080000001050008070000045000005267002000580705069010000300050000500901400091820,594186732321457698678923145943815267162734589785269314819372456236548971457691823
000901000061200000047300080009030001000659000600108090000017005000403800130000002,583971624961284357247365189859732461314659278672148593426817935795423816138596742
200890500087063029009501480000100090400089070090270300000602900000905008006038010,214897536587463129639521487763154892452389671198276354875612943321945768946738215
900100500410300706000000240007000000246003850183070000000490020024806079009031400,972164538418325796635789241597648312246913857183572964851497623324856179769231485
020374800637000000410000730070006309340050000000002401052003000000025100003090005,925374816637218594418569732271486359349157628586932471152643987894725163763891245
200834000940000720000092300004000080020057900009168230090246800500000060000500102,271834695943615728865792341614923587328457916759168234197246853582371469436589172
000000760300791002704002000000483010040107090102009000900318050000000900061005003,219534768386791542754862139695483217843127695172659384927318456538246971461975823
640000500000001900009000700038009000502470030006003100000000017000018400050600000,641987523275361984389542761438129675512476839796853142864295317923718456157634298
000800200010000008020000000300007002050690000087214300000030700005008603000006050,543879216716452938829361574394587162251693847687214395462935781975148623138726459
000800000080036005000492083130025948008300760000608502700000029000000300025900010,362857194489136275571492683136725948258349761947618532713564829894271356625983417
000300900600000000070089000301690578700540039005000042250960800930024006160030004,412356987689471325573289461341692578726548139895713642254967813938124756167835294
200004600000000074000003928610400000302060040508032000400601000050048210900025407,297814635835296174164753928619487352372569841548132796423671589756948213981325467
100459006040003090000700530007030940403982007002000060000000000670000000000390005,138459726745623891926718534817536942463982157592174368351267489679845213284391675
700006001000125000503904068400000700100048000090607000902410000047000015800059403,724386591689125347513974268436591782175248639298637154952413876347862915861759423
100003050604702800900000003006009748800100000300000090060010005090020000081000020,178493256634752819925681473216539748859147632347268591762314985493825167581976324
825000000000205604000800120400900010008000400270108006000021000300594700701680000,825416973193275684647839125436957812518362497279148536964721358382594761751683249
800090000040620870007800000008000100000000006350100720000017302100500098593008007,836795241945621873217834965768452139421379586359186724684917352172543698593268417
700092400065070920000040100002010650170000000053007804010760009540209000000400006,731592468465178923289643175892314657174856392653927814318765249546239781927481536
810005607600070003005010080000004078000537000460180300203001060046090021970040030,814325697629478513735619482352964178198537246467182359283751964546893721971246835
000409003034076080190300007800200700020000814070000002000001075507642008080000106,758419623234576981196328457841235769325967814679184532463891275517642398982753146
000000100800010356136000049000600024428090060000000000984001600000800002002040500,245936187897214356136785249513678924428193765679452831984521673351867492762349518
000045000005301700094000038000528900000410000000030000510900360000600100000000020,637845291285391746194267538746528913358419672921736854512984367473652189869173425
000460000061000054030800000007092000000008930003675000600000790050009040000006085,985467312761923854234851679847392561526148937193675428612584793358719246479236185
080900000003017806070000003024768000860100030509004000030000204092350080750021300,286943715943517826175682943324768591867195432519234678631879254492356187758421369
040509001000000030953070002500081300710006508300005006030000100001000820027603009,246539781178264935953178642562981374714326598389745216435892167691457823827613459
003560070700301600500020030000290017000010520040000900006105002320000084019802756,183564279792381645564927831658293417937416528241758963876145392325679184419832756
000000070800900306006047801083170060500000002090800040705001600060000000400069038,159638274874912356326547891283174965547396182691825743735481629968253417412769538
000800904000000020834009000200000300080235400060701500908052007000070005705304098,572863914691547823834129756259486371187235469463791582948652137316978245725314698
000200040800900000270000500007125400040379062003000790030701950000092010051008200,369257841815943627274816539697125483548379162123684795432761958786592314951438276
000506800000010509005070014200001000008005240190027300400000005006080420000004000,941536872672418539835972614253841796768395241194627358427163985516789423389254167
000000001001000078002147500060000300023000607008603000080070100000001050000300040,347865291651239478892147563169752384523984617478613925284576139736491852915328746
030006200850040009064009000000291000006000020002000000070000100010007000620013090,937186254851342679264759318583291746796534821142678935479825163315967482628413597
700809063620500490090002000009007102800006040201900076070095028000020300050060700,715849263628531497493672581569487132837216945241953876374195628186724359952368714
068014000007008600003005000210073400000100020070000009002007034700030095000900800,968214573527398641143765982219673458354189726876542319692857134781436295435921867
005008140700020090100005600200407035000080010308000020002864001007012960001000000,625938147784621593193745682216497835579283416348156729952864371837512964461379258
007000000200000040000020060352800000001590304408736000100000000070009000024000890,847365219236971548915428763352814976761592384498736152189247635573689421624153897
809040000004560071005090600010200700048070000702600010000905000006807000000400000,869741532234568971175392648513284769648179325792653814327915486456827193981436257
400100000637000100100300000000000500068050000000070836000016280306000000001009600,482197365637845192159362748743681529968253471215974836594716283376528914821439657
000000509000600002100908730810034090000000015960000000070090051500007006021006070,284173569739645182156928734815234697347869215962751348678392451593417826421586973
014009000000000000780000000020890060000005000000002903360900080000208609800053400,214389756936574812785126394423891567679435128158762943361947285547218639892653471
600704200020003180070001490140000500730065000500409000050008603004006000006002014,691784235425693187873521496149237568732865941568419372957148623214376859386952714
060090100007006950000000030090070800001040520003820009000000008010900000500300400,362594187187236954459718632295173846871649523643825719936451278714982365528367491
000500070002070000003092084096083201005017460104250800018009500060345008000060000,981534672642871935573692184796483251825917463134256897318729546269345718457168329
000730000003940000700000009070602340000000000006307015000004090010069000098003000,924735681163948752785216439571692348839451267246387915652174893317869524498523176
000726000470130000000000030001304000840007000700008040080000025600000000010800769,539726184478135692162489537251394876843267951796518243984671325627953418315842769
500007600000050000004010580000001040090000357200043000000000830102000400005080701,513827694829456173764319582358971246491268357276543918647192835182735469935684721
380401700600000000049000580020000100056178009100042070002700000030900000500004390,385491726671825943249637581827369154456178239193542678912783465734956812568214397
400006500560009070070405100003500000600907084724000900000000000230090045900640700,419276538568139472372485196893514627651927384724863951147358269236791845985642713
500020008002003060904001500000200000209070300600400820320000000000064285460002000,516927438872543169934681572781235694249876351653419827325198746197364285468752913
038010400620000500000605000000000000006000095910003800007300009050090000390040050,538917426629834517471625983743589162286471395915263874167358249854792631392146758
000051700095000000874000090000090000650000032010005000000600370437000080002800000,326951748195748623874362591243196857659487132718235964581624379437519286962873415
